Row.names;FT_H01;FT_H02;FT_H03;FT_H04;FT_B01;FT_B02;FT_B03;FT_B04;baseMean;log2FoldChange;lfcSE;stat;pvalue;padj;Name;Type2;log10padj
ENSG00000184384;2.07167215057077;0.817965560059623;1.44110483438588;1.76463142462779;-0.301679361561975;-2.17874566967763;-1.03757383444468;-2.57737510395978;17899.6363657121;-2.86144105730556;0.500039860205787;-5.72242592046155;1.05013638509439e-08;4.08614686274948e-06;MAML2;Protein coding;5.38868602817458
ENSG00000151322;1.89442738168331;0.77051351558328;2.01864797597406;1.39019028381198;-0.484189632275093;-2.87798418526596;-0.49370322121554;-2.21790211829603;3575.48620699204;-2.86297237198207;0.488913571204769;-5.85578421340853;4.74764337299548e-09;2.35103299830736e-06;NPAS3;Protein coding;5.6287412752212
ENSG00000087903;1.43918297644153;-0.0388047424148574;1.25801238396466;2.43180559537122;-1.86181462463535;-0.925863804133153;-1.3475782556183;-0.954939528975748;3133.5122648498;-2.87061945728828;0.581024862956069;-4.94061380210734;7.78770232394908e-07;0.000116359014378177;RFX2;Protein coding;3.93419996611123
ENSG00000072163;1.25203612827192;0.17649605459974;1.49994624883974;1.78679203264041;-1.39889185313651;-0.997716571633093;-0.719443414624161;-1.59921862495805;727.971081566666;-2.89053041624919;0.464473027687965;-6.22324708635409;4.86969542140292e-10;4.18316890181965e-07;LIMS2;Protein coding;6.37849459976377
ENSG00000236383;1.53776277881808;2.35117318577417;0.217620685693479;1.41361205839964;-1.83666689123262;-0.71938074392912;-1.1854586088097;-1.77866246471392;12049.0995493529;-2.90237622466958;0.490907257640905;-5.91226994405661;3.37424943689262e-09;1.72007327177126e-06;LINC00854;Protein coding;5.76445305259933
ENSG00000113594;0.774973201856886;0.0856397993447189;2.52194760757738;1.82197827129128;-2.00534200858675;-1.27313351522944;-0.716257948513128;-1.20980540774094;3445.7519668657;-2.91348747736695;0.630673496419853;-4.61964470348914;3.84397716845464e-06;0.000391601970137558;LIFR;Protein coding;3.40715513194112
ENSG00000116833;1.81059833535115;0.105776599449241;0.714206583005838;1.85182041591435;-1.2574544974376;-0.965168298384901;-0.64006336900746;-1.61971576889061;646.045011529379;-2.9197493450051;0.528651261571745;-5.52301594121677;3.33229488370614e-08;1.01325148990166e-05;NR5A2;Protein coding;4.99428274899205
SNORA66;3.15300849302853;0.59541437025362;0.511836923403166;0.696372419205771;-1.32828567394015;-1.87108833288839;-0.771509989637101;-0.985748209425443;2620.90130189376;-2.94307768284442;0.514100102662813;-5.72471716617167;1.03606200147433e-08;7.06594285005493e-07;SNORA66;snoRNA;6.15082987949757
ENSG00000151136;1.51587239578163;0.83417400783641;2.13158981561139;0.819021791477951;-0.437997366859019;-1.72511600113048;-1.18860690087078;-1.9489377418471;1128.68948607504;-2.94678991239073;0.602286879165445;-4.89266828537579;9.94779924449406e-07;0.000142491947525265;BTBD11;Protein coding;3.84620967771972
RNU6V;1.00774908216216;1.3079295296133;0.697918448185963;1.89918875517081;-0.996437848849182;-0.180401441600365;-1.91251863299272;-1.82342789168997;252.94021809432;-3.00232125426332;0.681724869462496;-4.40400723041026;1.06269398762501e-05;0.000161057177680057;RNU6V;snRNA;3.79301991562927
ENSG00000184005;1.46283837869247;-0.149307710566113;1.97906247440722;2.31045485497104;-1.29498382432568;-1.94109010623598;-0.314743910163727;-2.05223015677923;3136.62315344542;-3.03351270387191;0.523236162692568;-5.79759756715109;6.72716442549682e-09;3.06829510059766e-06;ST6GALNAC3;Protein coding;5.51310287340692
ENSG00000170624;3.48151482110153;1.61325129286151;0.881830989147129;-0.143680538700782;0.328821161959066;-1.76209413494583;-1.04310868171022;-3.35653490971241;5022.70129953722;-3.05015908793507;0.680523669446279;-4.48207641391355;7.39202639391465e-06;0.000660405162161488;SGCD;Protein coding;3.18018954066441
ENSG00000116396;1.98702635352086;0.48436074093291;1.54604313988566;1.38644067124035;-2.14251767147732;-1.73436545869403;-0.982825844023276;-0.544161931385164;810.467962049504;-3.06835934573978;0.670502777866937;-4.57620676159034;4.73482602963313e-06;0.000463638444890403;KCNC4;Protein coding;3.33382055952572
ENSG00000150471;0.747975427893369;1.37426181532423;1.87780655125707;1.76910530274649;-1.07881360311093;-2.17642805391409;-0.480238639766279;-2.03366880042986;1656.35536084956;-3.07125407152288;0.628673183027663;-4.88529518108574;1.0327401422124e-06;0.000146716820859224;ADGRL3;Protein coding;3.83352009210382
SNORD118;2.24381378108585;0.710824316020251;1.5125415803829;1.78660587757439;-0.769673415566464;-1.10646367628918;-2.14251905186941;-2.23512941133833;9068.47543806068;-3.09542831264877;0.564235790456699;-5.4860545272098;4.11010076452748e-08;2.03440006621081e-06;SNORD118;snoRNA;5.69156363869796
ENSG00000126785;1.20970847478251;1.14632395318806;1.7182160405059;1.60268669248105;-1.08359387472289;-1.79370303562066;-0.649879672079056;-2.1497585785349;1096.85139007088;-3.12879303576655;0.542996608833301;-5.76208577524853;8.3080754292675e-09;3.59988908350161e-06;RHOJ;Protein coding;5.44371088011196
ENSG00000146648;1.8896318298573;1.32148162521994;2.37284612557814;1.76793834052022;0.136407086553392;-2.47325066107308;-1.48434944689472;-3.5307048997612;5088.37968141127;-3.19355225552261;0.576445209689252;-5.54007944179844;3.02334464660534e-08;9.35725168124353e-06;EGFR;Protein coding;5.02885168918246
ENSG00000157064;1.71444779897908;1.0206364405758;0.618951729692501;0.29503785368573;-1.05531826402804;-0.817361878482246;-0.547572331453321;-1.2288213489695;136.779974286261;-3.2241149047729;0.722708773263085;-4.46115368188457;8.15196017977099e-06;0.000709998863496436;NMNAT2;Protein coding;3.14874234646067
ENSG00000158560;0.560522453638781;0.313274560317833;1.59771278907997;2.51591813081192;-1.10217551602103;-1.09579418817458;-0.790585969908987;-1.99887225974391;863.661026386601;-3.22554879680261;0.541694749743912;-5.95455059944277;2.60787436655898e-09;1.53393583893365e-06;DYNC1I1;Protein coding;5.81419280556293
ENSG00000148541;0.135720052390713;0.620270102760562;2.00148617249402;2.22439701984676;-0.323600169760303;-1.2404351989169;-1.30478144344498;-2.11305653536988;680.773157763118;-3.22807793234316;0.696560177435985;-4.63431306714319;3.58124677061779e-06;0.000371294297283079;FAM13C;Protein coding;3.4302817210607
ENSG00000112530;1.91489226879741;1.20689471819535;1.59529388812582;0.61572787765321;-1.834186525733;-0.52788850860819;-1.09948916288343;-1.87124455554717;561.629860964373;-3.24346030393759;0.547882206513579;-5.91999569501844;3.21950045974642e-09;1.72007327177126e-06;PACRG;Protein coding;5.76445305259933
ENSG00000111452;1.0980911624282;0.747283780283604;1.2895900760958;2.26213378260154;-2.34708139308845;-1.13412155371334;-0.458584901564315;-1.45731095304304;864.722096544264;-3.280412675823;0.654807400350065;-5.0097367165815;5.45045485450591e-07;8.58793486711785e-05;ADGRD1;Protein coding;4.06611125801299
SNORA1;1.96633397734401;1.72731746886551;1.88294786346511;2.32243478012651;0.199993960613019;-3.44614086853533;-2.35199031052307;-2.30089687135577;1058.27432026047;-3.3188341647071;0.708701568127796;-4.68297844108712;2.82736260372323e-06;5.84321604769467e-05;SNORA1;snoRNA;4.23334805574228
ENSG00000179094;0.676118110703396;0.421987102326719;2.46074637105341;2.2471665502436;-2.07080744405706;-1.69961097446196;-0.674516170389145;-1.36108354541896;1761.1914746517;-3.32209699115724;0.576312044211924;-5.76440666913361;8.19456092580457e-09;3.59988908350161e-06;PER1;Protein coding;5.44371088011196
ENSG00000131746;1.20977658563885;2.06737436573178;1.76888171196367;1.09816064447153;-0.482366924873176;-1.53569696479823;-2.3412402086145;-1.78488920951993;853.964857409831;-3.33787224332812;0.712997511615473;-4.6814640850083;2.84833303780139e-06;0.000320566936436193;TNS4;Protein coding;3.49408127319773
ENSG00000166265;1.81984589974067;0.600866949842059;1.4580618877934;1.95904782241833;-0.985723224496679;-2.01136055040458;-0.996382847119373;-1.84435593777383;845.685624820094;-3.34388629916787;0.546040786124806;-6.12387642853399;9.13257342966358e-10;6.59524011178872e-07;CYYR1;Protein coding;6.18076938854421
ENSG00000185274;1.58892233643084;1.68585821847996;1.31433292427502;0.727075845609631;-1.15108280511591;-1.61723319513691;-1.10239797410673;-1.4454753504359;1154.87322644563;-3.34407105326209;0.656491741804076;-5.09385090522601;3.5086272664156e-07;6.08115277815152e-05;GALNT17;Protein coding;4.21601408557357
ENSG00000120738;1.52000895063799;1.38824853656284;2.08730702218175;1.48404708679903;-1.18793042800791;-1.50492754739774;-1.83252070142482;-1.95423291935114;2998.96243790767;-3.37489455908665;0.497010308826868;-6.79039146502349;1.11829681850462e-11;1.9382320458322e-08;EGR1;Protein coding;7.71259423028229
ENSG00000115353;0.762189083541395;0.211301184827249;1.36606452660233;2.39041806175225;-0.624156965993234;-1.63200255771292;-0.518708842977212;-1.95510449003986;464.535137207683;-3.37674766331725;0.759429193127449;-4.4464285727696;8.73096789999724e-06;0.00074685977185372;TACR1;Protein coding;3.1267609323573
ENSG00000152779;1.5534342445927;0.767851721159206;1.01252735282268;0.927252074463697;-1.25110644859177;-1.43976826236772;-0.389695308034395;-1.1804953740444;146.4308292948;-3.38050672837281;0.713712765934432;-4.73650870451625;2.17431406585491e-06;0.000261702856870815;SLC16A12;Protein coding;3.58219153637251
ENSG00000158966;2.06056472489138;0.924777773748355;1.48391858963653;1.90483153465368;-1.10536855573704;-1.97215441499532;-1.27931709709263;-2.01725255510495;2003.06752446669;-3.41849086530333;0.459784929167427;-7.43497807005873;1.04585312011643e-13;3.02112104630966e-10;CACHD1;Protein coding;9.51983187363729
ENSG00000182463;2.22980491926538;1.59956022559479;1.86734386745527;1.80449362909161;-0.847661796630753;-2.97005273411731;-0.720386708984428;-2.96310140167455;13111.650956795;-3.43882109294562;0.527382740983333;-6.52054158339304;7.0053982056538e-11;9.71925857424142e-08;TSHZ2;Protein coding;7.01236686361251
SNORA58B;3.30006093767355;0.456390964710852;1.11025479293716;1.56700754558247;-2.1026162835903;-1.21733059616602;-0.51876099413575;-2.59500636701195;1232.81950595601;-3.45694408378698;0.542961285564793;-6.36683346620383;1.92970493993762e-10;2.19343128172909e-08;SNORA58B;snoRNA;7.65887596710966
ENSG00000101680;2.28032550689558;1.21845590586167;1.25057641699583;0.822129358572576;-1.07689547361043;-1.2783569613367;-1.41479450213586;-1.80144025124266;486.261416337108;-3.4735919416533;0.667834900716112;-5.20127345535343;1.97927629754875e-07;3.81164630990165e-05;LAMA1;Protein coding;4.41888740519648
ENSG00000013297;0.420580862213665;1.60503149621705;2.2113799728686;1.93660223562775;-1.90870105254249;-0.839324632789786;-1.3757785537404;-2.0497903278544;1211.91031639813;-3.48058567640859;0.710420751694436;-4.89932996482294;9.61640303128289e-07;0.000141247031642538;CLDN11;Protein coding;3.85002067026825
SNORA19;1.81438973910597;2.24774306841993;1.16586331462495;1.67230983798706;-1.84522364933858;-1.52822966394279;-1.28814960545377;-2.23870304140277;1147.73519345321;-3.4909412295177;0.394437522823677;-8.8504288449206;8.71836343819656e-19;1.98197462161669e-16;SNORA19;snoRNA;15.7029019107803
ENSG00000050767;1.26271367934659;1.0616625297952;2.33131774492058;0.387758409294141;-1.37912588738014;-2.06480855548279;-0.522265239720909;-1.07725268077268;765.465495653154;-3.5139580901958;0.737012086377302;-4.76784323506587;1.86208582475504e-06;0.000232184687155787;COL23A1;Protein coding;3.63416642586806
ENSG00000211895;1.64005965445646;2.34230544238545;2.91234710992361;1.32844974551393;-0.00614988123442828;-4.81588678944437;-1.53505767810737;-1.86606760349327;4888.89254058997;-3.53222235311559;0.797455549459569;-4.42936581921006;9.45105929915069e-06;0.000787527691215768;IGHA1;Protein coding;3.10373416651516
SNORA81;1.92500466122295;1.49841582461229;1.65886336764658;1.96739502661414;-1.79482255995141;-1.60219747077675;-1.82382518283362;-1.82883366653419;6342.24144699193;-3.54687576290904;0.303291682021822;-11.6946028300698;1.35821129401616e-31;9.26300102519022e-29;SNORA81;snoRNA;28.0332482878827
ENSG00000164946;1.51084927440172;2.09922134797949;1.07288178009777;1.85506368924837;-1.20138459733577;-2.70075488898534;-0.525684522904887;-2.11019208250136;980.871084730158;-3.59156930405151;0.642317684973896;-5.59157779409028;2.25015436128149e-08;7.09085007086014e-06;FREM1;Protein coding;5.14930169726352
ENSG00000163531;2.0083956583082;1.00396952142765;2.1290475271641;1.36076752931229;-1.68422839591742;-1.7569627115836;-1.99057628342117;-1.07041284529006;1692.61850511529;-3.59925939950389;0.663020890794452;-5.42857615721753;5.68054058694278e-08;1.51469429927526e-05;NFASC;Protein coding;4.81967500909859
ENSG00000069188;2.17915347489515;1.53421747018612;1.42431009916857;0.378722945169523;-0.955940586816721;-1.12623073830685;-1.55374987291064;-1.88048279138515;750.567067670714;-3.60317474445202;0.792255058996409;-4.54799840472631;5.41585460420004e-06;0.000510149956521713;SDK2;Protein coding;3.29230214602499
ENSG00000145934;2.51343747955119;1.09601278354955;1.38914263641301;1.63380177566144;-1.30077052762542;-2.6047599074116;-0.59919450385425;-2.12766973628391;806.117154339065;-3.61090256066884;0.823852722162346;-4.38294668881034;1.17084771976471e-05;0.000939496883285274;TENM2;Protein coding;3.02710465630242
ENSG00000154162;1.16897371346014;1.31393752992099;1.75705742432017;2.07870530333591;-2.05322119325898;-1.98007329907499;-0.369501365875774;-1.91587811282747;696.487228246625;-3.63003844498197;0.730570648498444;-4.96877126454897;6.73784930213831e-07;0.000102438950969001;CDH12;Protein coding;3.98953487759434
ENSG00000149451;0.513671107213145;1.34608406664741;1.33575593532189;2.63519051383915;-1.40787262987797;-0.894504972970161;-0.852071769533488;-2.67625225063997;442.573732403857;-3.66628172565773;0.750886251180854;-4.88260601374987;1.04692919841378e-06;0.000147274128527493;ADAM33;Protein coding;3.83187353845665
ENSG00000154027;1.73428895993423;0.494732923081852;2.37707194119691;2.34627307138055;-0.8367900845909;-2.38410245160776;-0.706982290242737;-3.02449206915215;1231.62951994315;-3.6903162380334;0.754184664415845;-4.89312022923688;9.92497324810412e-07;0.000142491947525265;AK5;Protein coding;3.84620967771972
ENSG00000170271;1.50505867614502;1.64623646141337;1.62436261901139;1.06299264606651;-1.98199125200779;-1.71904577785142;-1.01783382726565;-1.11977954551145;352.147077802685;-3.72659506701083;0.696756831442737;-5.34848730409197;8.8692396396133e-08;1.97079053120228e-05;FAXDC2;Protein coding;4.70535953298962
ENSG00000189056;2.67636118568295;1.71889132901695;1.65555271276095;0.335377769833569;-1.07965153881632;-1.17795684640326;-1.75815413427232;-2.37042047780251;864.127139564861;-3.74339902176137;0.651988265576808;-5.74151287592518;9.38344224126682e-09;3.96667855916186e-06;RELN;Protein coding;5.40157299126731
ENSG00000179915;1.98422678150933;1.61740316429861;1.52925066111194;1.04169128489075;-1.41288001254019;-1.09700224579081;-1.97841279528951;-1.68427683819012;1204.84044597574;-3.80241586454994;0.669979907001679;-5.675417762253;1.3835059715692e-08;4.99560947900779e-06;NRXN1;Protein coding;5.30141151900505
ENSG00000196549;3.18221836940831;1.07009432196517;1.57385367815715;1.15092862807783;-0.590497975279234;-1.45394736820291;-2.27200010464167;-2.66064954948464;1316.37239025608;-3.81715700293564;0.618419048076244;-6.17244409726693;6.72423070520059e-10;5.29747120829712e-07;MME;Protein coding;6.27593139499691
ENSG00000189108;1.93711000683786;1.36636216456529;1.85688455521461;1.90987801151842;-2.11890332326334;-1.68310258410612;-1.78236860808152;-1.48586022268521;1358.78692307113;-3.83286558825575;0.545536547164055;-7.02586400156087;2.12745606050834e-12;4.60913355509132e-09;IL1RAPL2;Protein coding;8.33638070749734
ENSG00000130518;1.41277765805253;1.14816968022064;1.72593240039296;2.347301290999;-2.71105498378677;-1.87046990293643;-0.706802199411314;-1.34585394353061;613.062881805893;-3.84355042316988;0.827381785440414;-4.64543756075554;3.39356404632132e-06;0.000360842037121725;KIAA1683;Protein coding;3.44268287404988
ENSG00000046653;2.48685290279166;0.773230753569994;2.29758765051277;0.728739443679713;-1.03505914099494;-1.46451983746794;-1.75646132491722;-2.03037044717404;1093.47786114216;-3.8436418402685;0.627383112036954;-6.12646685338591;8.98519142759899e-10;6.59524011178872e-07;GPM6B;Protein coding;6.18076938854421
ENSG00000173320;2.04940041292583;1.2689545433248;2.04993868577979;1.91523193693366;-0.873488041013342;-2.66215376476518;-1.62945768858595;-2.11842608459961;2283.3938932349;-3.85214235268125;0.720163576043684;-5.3489824823459;8.84501016812924e-08;1.97079053120228e-05;STOX2;Protein coding;4.70535953298962
SNORD103C;1.16021434472652;2.04876380108208;2.64814841005629;1.7591396876713;-1.49677528634971;-2.27015275103978;-2.25347678910978;-1.59586141703691;2645.51917691258;-3.87264174221603;0.62652444373725;-6.18115028220692;6.36362005838292e-10;6.1999841140245e-08;SNORD103C;snoRNA;7.20760942327599
SNORA36A;2.74634504307087;2.07826556802647;1.56385169452179;1.34354726219009;-2.83212176743829;-1.17379276662046;-1.51994665732116;-2.2061483764293;732.310885823326;-3.9360140985557;0.422387647408082;-9.31848770367328;1.18010278565206e-20;4.02415049907352e-18;SNORA36A;snoRNA;17.3953257854832
ENSG00000077264;1.50346056521429;1.08656552279315;2.69627760513685;1.84763073588246;-1.08648441353796;-1.26535721570461;-2.11447999542318;-2.667612804361;1346.6345258654;-3.9399849005409;0.604796206717883;-6.51456615761939;7.2900047002734e-11;9.71925857424142e-08;PAK3;Protein coding;7.01236686361251
ENSG00000133392;2.92851401216457;1.2726230370399;1.78408942319822;1.12367016026924;-1.960749241714;-2.03290931698621;-1.36458958530693;-1.75064848866479;3111.60581741326;-3.95342944333795;0.695011347194735;-5.68829481604168;1.28314162531544e-08;4.83465448912329e-06;MYH11;Protein coding;5.31563455753318
ENSG00000154529;1.89076655500595;0.944646250171886;1.77264130202896;2.67129044826557;-2.03831878081262;-2.35378161017819;-0.462841782649461;-2.42440238183211;1142.91174510648;-3.97890533827709;0.672628446352925;-5.91545802121692;3.30953312837735e-09;1.72007327177126e-06;CNTNAP3B;Protein coding;5.76445305259933
ENSG00000154263;2.17733669235067;2.12797171273169;1.78539627526917;2.2005562361705;-1.61243054767821;-3.13188755886851;-0.465603234931283;-3.08133957504402;2650.74001419998;-4.00760242601314;0.729686300548731;-5.49222648554507;3.96897942817893e-08;1.12771067949504e-05;ABCA10;Protein coding;4.94780230674946
ENSG00000211890;2.54126451597883;2.26271591957284;2.87749026181405;0.916347598980488;-0.0890914154874434;-3.12621279260965;-2.08368039062211;-3.29883369762699;1930.08225757765;-4.01155159651167;0.800426024955608;-5.01177057147055;5.39314827943615e-07;8.57560054854929e-05;IGHA2;Protein coding;4.06673545661599
ENSG00000168477;1.24248548064927;1.43159105078048;2.11635236751142;3.38370325586923;-3.63825375168065;-1.12707338764563;-0.814361381449073;-2.59444363403503;4911.75660303158;-4.09893836747088;0.773506074676196;-5.29916764931261;1.16331781874049e-07;2.42923185956749e-05;TNXB;Protein coding;4.61453103170573
ENSG00000169760;2.02951744771721;2.37621499126734;1.70898875922585;1.608414648925;-1.23645070232162;-3.27783582022781;-0.913915488055606;-2.29493383653036;1395.93811105188;-4.10876133795068;0.729498382891357;-5.63231041262306;1.77811267339428e-08;6.04279389319013e-06;NLGN1;Protein coding;5.21876221835732
ENSG00000154678;3.07613490177495;1.51140142935126;2.05780146042455;1.10239477750255;-0.905038062902751;-2.40348975846743;-1.58780755783294;-2.85139718985019;2719.60401407312;-4.11355364563736;0.723818934020948;-5.68312522965628;1.32255352232611e-08;4.87712715935238e-06;PDE1C;Protein coding;5.31183592107747
ENSG00000205221;1.54025262660421;0.328412951253887;2.11230606649573;1.33585565710289;-1.99075460145759;-0.84241920327328;-0.997235195219731;-1.48641830150611;179.504452161516;-4.18467278623364;0.863165176228242;-4.84805562304926;1.24677446566243e-06;0.000168821054991104;VIT;Protein coding;3.77257339007876
ENSG00000203727;3.35108179409377;2.25377234305906;2.48854449137389;1.18434126148113;-0.0123843081060659;-3.84152206804874;-1.8375513392139;-3.58628217463914;2452.01934923809;-4.23080839320457;0.854092274568518;-4.95357295596889;7.28630216712202e-07;0.000109814077530921;SAMD5;Protein coding;3.95934198227113
ENSG00000073792;3.0669368881661;-0.655067050420968;1.67654965522785;2.71467449232423;-0.755760246103753;-1.70724606513065;-1.80482798649073;-2.53525968757208;986.989292483775;-4.27541371288788;0.65073409987115;-6.57013934529394;5.02681973489417e-11;7.92043996774415e-08;IGF2BP2;Protein coding;7.10125069337813
ENSG00000148123;1.78890114111145;1.49134996104996;2.38516035787808;-0.383547642398577;-0.724785898596407;-1.83536680301931;-1.08569724900001;-1.63601386702519;236.183100047223;-4.33263878016152;0.975055388007259;-4.44347965608008;8.85155295339233e-06;0.000750522823172476;PLPPR1;Protein coding;3.12463609645582
ENSG00000197584;2.21757266787593;2.10108588398723;1.85815862120324;-0.710793289531444;-1.26294461611897;-0.995686114326371;-1.43720445521298;-1.77018869787663;267.810203598391;-4.36170553037993;0.779302977791404;-5.59693168726404;2.18178624943423e-08;7.00272579170261e-06;KCNMB2;Protein coding;5.15473287914708
ENSG00000119771;2.5783323933174;0.349308382514815;3.01158961364081;2.18266953279504;-2.76641196439068;-1.44084968244261;-1.25702766913562;-2.65761060629915;4297.99465221201;-4.43248649495832;0.698958976122148;-6.34155457813837;2.27458147654855e-10;2.31900271479644e-07;KLHL29;Protein coding;6.63469874294441
ENSG00000170579;2.52898619124897;1.12335555832017;2.81607861385535;1.65220750739168;-1.74659240729815;-3.26642272427605;-0.932656204612828;-2.17495653462913;3108.4502716674;-4.46808372350677;0.841923617358194;-5.30699416358792;1.11447744964401e-07;2.35562477527195e-05;DLGAP1;Protein coding;4.62789388663828
ENSG00000264230;2.87842711738436;1.05279108940563;2.59973359523888;-0.201076052995836;-1.47784774028911;-0.99751440950319;-1.81724148124255;-2.03727211799817;381.606673505874;-4.48169629003522;0.951898548659182;-4.70816590312908;2.49955632086862e-06;0.000288815401021966;ANXA8L1;Protein coding;3.53937965182082
ENSG00000275163;2.2236567483571;2.08231334950317;1.91970777196126;-0.647288157713723;-1.37729791248902;-0.93218098250865;-1.39999218531478;-1.86891863179536;252.165602440792;-4.48698663107525;0.816432760528729;-5.49584343990488;3.88847376367575e-08;1.1232504545338e-05;AC117457.1;Protein coding;4.94952339699358
ENSG00000106278;1.82405549002282;0.938983088506211;1.78115889566114;1.67529112158162;-1.10956050965934;-1.25738869423307;-1.66387949771707;-2.18865989416231;348.911571247987;-4.50048940211905;0.97490169753292;-4.61635200093298;3.90544307587037e-06;0.000393541508087124;PTPRZ1;Protein coding;3.40500945445488
ENSG00000166405;1.93350277040475;0.950240774542412;1.72279186739163;1.68559290103631;-1.17632934405279;-1.70349860244062;-1.43894276884127;-1.97335759804042;293.962122393134;-4.54065201646636;1.03733628404513;-4.37722278330026;1.20201095816097e-05;0.000960057784647281;RIC3;Protein coding;3.01770262654564
ENSG00000198947;3.07608456936592;1.20755848901139;2.23164972190175;2.41880555394969;-1.75355769562124;-2.66828170922775;-1.49259547615068;-3.01966345322908;8448.33953361085;-4.57042348528174;0.56876909611788;-8.03563962331473;9.30919842873556e-16;5.37823423889483e-12;DMD;Protein coding;11.26936028682
ENSG00000130032;0.447672279917041;1.23354056797172;0.802532739054221;1.31980688378442;-0.653132302721346;-1.12178154614925;-1.01552071321979;-1.01311790863703;89.9937082675639;-4.62731970260641;0.77196202674828;-5.99423228380543;2.04448968041583e-09;1.36288827465259e-06;PRRG3;Protein coding;5.86553974481877
ENSG00000185737;2.95366063568348;1.4256443631152;2.43931942332218;1.55795656747625;-2.10066329314376;-2.17379088530626;-1.30160142940596;-2.80052538174113;2761.53230379714;-4.64461271226753;0.951503027037239;-4.88134307541805;1.05365750850503e-06;0.000147274128527493;NRG3;Protein coding;3.83187353845665
ENSG00000151882;3.16683989936381;1.24642421836437;2.59591631158453;2.27600762041446;-0.633368489820462;-4.4618481596543;-1.86965531802763;-2.32031608222479;982.49881757397;-4.65719019161701;0.911640497093131;-5.10858195359573;3.24585614189582e-07;5.79970913931323e-05;CCL28;Protein coding;4.23659378615408
ENSG00000189058;2.94859724165994;2.29512185364598;1.90988537113937;1.54624008772175;-3.00709709017141;-2.3909859721751;-1.13436860463011;-2.16739288719042;1449.12593148523;-4.69409060830307;0.872368914359388;-5.38085496976943;7.41329029047803e-08;1.83553067592236e-05;APOD;Protein coding;4.73623835304369
ENSG00000148053;2.86111228553064;1.51243580308342;2.20111383305999;2.39056315727013;-2.40253173011464;-1.43048809983743;-2.47530948525126;-2.65689576374085;2996.16063378636;-4.71427799815085;0.738518212120197;-6.38342822259823;1.73166781245362e-10;2.00088443502974e-07;NTRK2;Protein coding;6.69877799416151
ENSG00000146090;2.28490348553671;0.791862927337043;1.09010921560287;0.253466567823236;-1.0596573107837;-1.42890808351547;-1.0340535013328;-0.8977233006679;101.452946619322;-4.74494853597922;1.00410018612441;-4.72557280792227;2.29467597090491e-06;0.000274284992604992;RASGEF1C;Protein coding;3.56179795399642
ENSG00000139144;2.52729057376026;1.62373118616455;2.66865936053366;2.11803759627364;-2.1384722715187;-2.40944360047572;-2.95635105219858;-1.4334517925391;2129.83141595001;-4.76879951746025;0.690201178234412;-6.90928915777746;4.87088217336686e-12;9.38023664764382e-09;PIK3C2G;Protein coding;8.02778620496108
SNORA36B;2.91539397683107;3.007417746347;2.09932901528486;1.71437652798549;-4.04453152820835;-0.822359882433614;-1.9682576263092;-2.90136822949726;213.263753576365;-4.78845567027761;1.15741344042903;-4.13720413381638;3.515633238899e-05;0.000413389977401572;SNORA36B;snoRNA;3.38364005700713
ENSG00000182253;2.58840403371342;1.24476359128906;2.68339524294288;2.86669544198115;-3.81027753754561;-2.80691776854788;-1.57226684314843;-1.19379616068459;3497.31166671654;-4.7901863397838;0.809027967941731;-5.92091562912298;3.2015408591388e-09;1.72007327177126e-06;SYNM;Protein coding;5.76445305259933
SNORD4A;2.34893979616576;3.06354462916704;2.22416217200787;2.37010046537824;-1.17559603665549;-3.64643232113575;-2.43113414301498;-2.7535845619127;849.625719876478;-4.83654022026093;0.998037259382564;-4.84605176289015;1.25942669734779e-06;2.77073873416514e-05;SNORD4A;snoRNA;4.55740442393262
ENSG00000180914;2.49945940347787;1.63612645626618;3.39029189613526;0.177563095882999;-0.931590522257667;-3.45394864810016;-1.62003362937815;-1.69786805202633;648.658094462659;-4.85567762198798;1.0386948746548;-4.67478731287831;2.94258415002775e-06;0.00032782790682728;OXTR;Protein coding;3.48435407924257
ENSG00000101349;1.51176998833405;1.78800474515899;1.5950041476229;0.609164815385651;-1.63130675718367;-1.58431693200914;-0.922718311501262;-1.36560169580752;175.636348524788;-4.88944099895867;0.93466889590716;-5.23120114552772;1.68412133062983e-07;3.43402245911484e-05;PAK5;Protein coding;4.46419686880301
SNORA50A;3.0854232234435;2.14787235855241;1.96833101352161;2.68859729340205;-3.05551862366548;-1.47525895770255;-2.29179558077337;-3.06765072677818;1192.59012391005;-4.97257609477505;0.866900000787565;-5.73604347705335;9.6913793354212e-09;7.06594285005493e-07;SNORA50A;snoRNA;6.15082987949757
ENSG00000153820;2.64503257879599;1.57664335499627;1.08304573622734;0.795270042867413;-1.08091733558433;-1.67973657018671;-1.63081769433536;-1.70852011278061;162.423781521065;-4.99466098144252;0.881081568331143;-5.66878386856158;1.43814643174267e-08;5.08692937856408e-06;SPHKAP;Protein coding;5.29354429160254
ENSG00000273079;3.3815925893173;0.25873869458224;0.554247851136342;2.58446887513957;-1.25660429627862;-1.96492771758256;-1.53139592171915;-2.02612007459513;390.762830705131;-5.02682075859647;0.78693720871471;-6.38782955352522;1.6825672488599e-10;2.00088443502974e-07;GRIN2B;Protein coding;6.69877799416151
